Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
649,Material prefabricado,"Cemento, gravilla",Casa,35,107,38,25,25649,934
649,Material prefabricado,"Cemento, gravilla",Apartamento,1,5,2,25,25649,934
649,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2,1,25,25649,934
649,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,1,2,1,25,25649,934
649,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,21,75,26,25,25649,934
649,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,5,33,9,25,25649,934
649,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,36,100,42,25,25649,934
649,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,8,69,23,25,25649,934
649,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,16,57,18,25,25649,934
649,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,8,35,13,25,25649,934
649,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,12,60,18,25,25649,934
649,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,11,3,25,25649,934
649,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,10,34,11,25,25649,934
649,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,5,17,7,25,25649,934
649,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,1,1,25,25649,934
653,Sin informacion,Sin informacion,Casa,52,0,0,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,3,1,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,93,306,113,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,6,2,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,2,1,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,170,546,209,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,4,1,25,25653,331
653,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,3,2,25,25653,331
653,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,3,2,25,25653,331
653,Material prefabricado,"Cemento, gravilla",Casa,1,2,1,25,25653,331
653,Guadua,"Madera burda, tabla, tablon, otro vegetal",Casa,2,2,2,25,25653,331
653,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,3,11,3,25,25653,331
653,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,2,4,2,25,25653,331
658,Sin informacion,Sin informacion,Casa,94,0,0,25,25658,861
658,Sin informacion,Sin informacion,Apartamento,24,0,0,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,29,145,56,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,6,31,10,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,393,2073,800,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,236,1432,531,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,45,163,53,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,15,72,23,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,6,16,6,25,25658,861
658,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,25,25658,861
658,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,1,1,25,25658,861
658,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,25,25658,861
658,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,9,6,25,25658,861
658,Concreto vaciado,"Cemento, gravilla",Casa,1,1,1,25,25658,861
658,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,11,2,25,25658,861
658,Material prefabricado,"Cemento, gravilla",Casa,1,2,1,25,25658,861
658,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,7,1,25,25658,861
658,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,4,1,25,25658,861
662,Sin informacion,Sin informacion,Casa,261,0,0,25,25662,1548
662,Sin informacion,Sin informacion,Apartamento,6,0,0,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,22,75,31,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,4,2,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,360,1103,448,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,49,203,77,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,4,12,7,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,542,1781,652,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,27,118,45,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,8,25,8,25,25662,1548
662,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,5,12,5,25,25662,1548
662,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,7,5,25,25662,1548
662,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,8,4,25,25662,1548
662,Concreto vaciado,"Cemento, gravilla",Casa,7,20,7,25,25662,1548
662,Concreto vaciado,"Cemento, gravilla",Apartamento,1,3,1,25,25662,1548
662,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,9,4,25,25662,1548
662,Material prefabricado,"Cemento, gravilla",Casa,52,148,66,25,25662,1548
662,Material prefabricado,"Cemento, gravilla",Apartamento,2,8,3,25,25662,1548
662,Guadua,Alfombra,Casa,1,2,1,25,25662,1548
662,Guadua,"Cemento, gravilla",Casa,5,17,6,25,25662,1548
662,Guadua,"Tierra, arena, barro",Casa,6,8,6,25,25662,1548
662,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,12,4,25,25662,1548
662,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,143,433,152,25,25662,1548
662,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,5,20,8,25,25662,1548
662,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,3,1,25,25662,1548
662,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,11,39,11,25,25662,1548
662,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,18,4,25,25662,1548
662,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,2,5,2,25,25662,1548
662,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,5,10,5,25,25662,1548
662,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,1,1,25,25662,1548
718,Sin informacion,Sin informacion,Casa,75,0,0,25,25718,667
718,Sin informacion,Sin informacion,Apartamento,9,0,0,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,6,3,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2,8,5,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,303,1128,414,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,144,878,328,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,64,248,88,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,22,155,58,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,3,4,3,25,25718,667
718,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,14,6,25,25718,667
718,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,25,25718,667
718,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,25,25718,667
718,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,9,2,25,25718,667
718,Concreto vaciado,"Cemento, gravilla",Casa,1,1,1,25,25718,667
718,Concreto vaciado,"Cemento, gravilla",Apartamento,1,3,1,25,25718,667
718,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,12,36,16,25,25718,667
718,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,5,2,25,25718,667
718,Material prefabricado,"Cemento, gravilla",Casa,5,12,5,25,25718,667
718,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,25,25718,667
718,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,10,3,25,25718,667
718,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,10,4,25,25718,667
718,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,2,6,2,25,25718,667
718,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,25,25718,667
718,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,1,1,25,25718,667
718,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2,1,25,25718,667
718,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,5,1,25,25718,667
718,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,25,25718,667
718,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,1,2,1,25,25718,667
718,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,3,2,25,25718,667
736,Sin informacion,Sin informacion,Casa,128,0,0,25,25736,1344
736,Sin informacion,Sin informacion,Apartamento,8,0,0,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,8,31,15,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,3,10,3,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,706,3512,1083,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,156,941,313,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,1,2,1,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,182,806,238,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,23,151,49,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,11,39,16,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,13,3,25,25736,1344
736,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,4,17,6,25,25736,1344
736,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,8,2,25,25736,1344
736,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,33,132,36,25,25736,1344
736,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,7,2,25,25736,1344
736,Material prefabricado,"Cemento, gravilla",Casa,30,107,34,25,25736,1344
736,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,16,69,20,25,25736,1344
736,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,11,34,12,25,25736,1344
736,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,5,18,5,25,25736,1344
736,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,2,1,25,25736,1344
736,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,8,6,25,25736,1344
736,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,7,22,7,25,25736,1344
736,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,10,3,25,25736,1344
736,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,11,2,25,25736,1344
740,Sin informacion,Sin informacion,Casa,257,0,0,25,25740,5392
740,Sin informacion,Sin informacion,Apartamento,55,0,0,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,71,287,98,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,24,109,37,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2789,12138,4036,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1251,10499,3573,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,2,8,2,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,520,2161,746,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,110,652,233,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,36,136,41,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,19,132,39,25,25740,5392
740,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,6,2,25,25740,5392
740,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,3,1,25,25740,5392
740,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,22,71,24,25,25740,5392
740,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,25,126,46,25,25740,5392
740,Concreto vaciado,"Cemento, gravilla",Casa,25,98,35,25,25740,5392
740,Concreto vaciado,"Cemento, gravilla",Apartamento,10,43,19,25,25740,5392
740,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,2,9,3,25,25740,5392
740,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,70,223,78,25,25740,5392
740,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,5,21,8,25,25740,5392
740,Material prefabricado,Alfombra,Casa,1,2,1,25,25740,5392
740,Material prefabricado,"Cemento, gravilla",Casa,59,202,80,25,25740,5392
740,Material prefabricado,"Cemento, gravilla",Apartamento,9,58,19,25,25740,5392
740,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,2,6,2,25,25740,5392
740,Material prefabricado,"Tierra, arena, barro",Casa,1,1,1,25,25740,5392
740,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,10,5,25,25740,5392
740,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,7,2,25,25740,5392
740,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,4,1,25,25740,5392
740,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,25,25740,5392
740,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,3,5,3,25,25740,5392
740,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,5,1,25,25740,5392
740,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,4,1,25,25740,5392
740,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,2,1,25,25740,5392
740,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,4,19,4,25,25740,5392
740,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,7,29,8,25,25740,5392
743,Sin informacion,Sin informacion,Casa,694,0,0,25,25743,2515
743,Sin informacion,Sin informacion,Apartamento,23,0,0,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,14,51,20,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,4,12,6,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1005,4392,1583,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,407,2328,821,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,1,1,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,231,948,315,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,43,207,76,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,7,25,8,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,25,25743,2515
743,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,3,8,3,25,25743,2515
743,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,12,8,25,25743,2515
743,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,6,2,25,25743,2515
743,Concreto vaciado,"Cemento, gravilla",Casa,3,6,3,25,25743,2515
743,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,3,1,25,25743,2515
743,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,23,62,23,25,25743,2515
743,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,10,5,25,25743,2515
743,Material prefabricado,"Cemento, gravilla",Casa,13,46,15,25,25743,2515
743,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,3,1,25,25743,2515
743,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,10,2,25,25743,2515
743,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,28,9,25,25743,2515
743,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,5,2,25,25743,2515
743,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,2,1,25,25743,2515
743,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4,1,25,25743,2515
743,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,25,6,25,25743,2515
743,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,1,1,25,25743,2515
743,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,4,1,25,25743,2515
743,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,6,18,6,25,25743,2515
743,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Apartamento,1,5,2,25,25743,2515
743,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,3,1,25,25743,2515
745,Sin informacion,Sin informacion,Casa,189,0,0,25,25745,1911
745,Sin informacion,Sin informacion,Apartamento,8,0,0,25,25745,1911
745,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,17,41,19,25,25745,1911
745,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2,4,3,25,25745,1911
745,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1108,4116,1349,25,25745,1911
